sexo,comunidad_autonoma,edad,periodo,tasa_paro,año,trimestre
Hombres,Galicia,De 20 a 24 años,2022T3,32.96,2022,3
Hombres,Galicia,De 20 a 24 años,2022T2,28.28,2022,2
Hombres,Galicia,De 20 a 24 años,2022T1,30.23,2022,1
Hombres,Galicia,De 20 a 24 años,2021T4,30.62,2021,4
Hombres,Galicia,De 20 a 24 años,2021T3,22.49,2021,3
Hombres,Galicia,De 20 a 24 años,2021T2,32.64,2021,2
Hombres,Galicia,De 20 a 24 años,2021T1,32.29,2021,1
Hombres,Galicia,25a54,2025T2,7.85,2025,2
Hombres,Galicia,25a54,2025T1,7.27,2025,1
Hombres,Galicia,25a54,2024T4,6.77,2024,4
Hombres,Galicia,25a54,2024T3,7.39,2024,3
Hombres,Galicia,25a54,2024T2,8.09,2024,2
Hombres,Galicia,25a54,2024T1,8.96,2024,1
Hombres,Galicia,25a54,2023T4,7.57,2023,4
Hombres,Galicia,25a54,2023T3,7.77,2023,3
Hombres,Galicia,25a54,2023T2,7.94,2023,2
Hombres,Galicia,25a54,2023T1,9.44,2023,1
Hombres,Galicia,25a54,2022T4,8.93,2022,4
Hombres,Galicia,25a54,2022T3,8.61,2022,3
Hombres,Galicia,25a54,2022T2,9.34,2022,2
Hombres,Galicia,25a54,2022T1,8.9,2022,1
Hombres,Galicia,25a54,2021T4,8.33,2021,4
Hombres,Galicia,25a54,2021T3,8.61,2021,3
Hombres,Galicia,25a54,2021T2,10.19,2021,2
Hombres,Galicia,25a54,2021T1,11.19,2021,1
Hombres,Galicia,De 55 y más años,2025T2,6.44,2025,2
Hombres,Galicia,De 55 y más años,2025T1,7.15,2025,1
Hombres,Galicia,De 55 y más años,2024T4,7.04,2024,4
Hombres,Galicia,De 55 y más años,2024T3,8.3,2024,3
Hombres,Galicia,De 55 y más años,2024T2,7.56,2024,2
Hombres,Galicia,De 55 y más años,2024T1,9.27,2024,1
Hombres,Galicia,De 55 y más años,2023T4,8.11,2023,4
Hombres,Galicia,De 55 y más años,2023T3,6.49,2023,3
Hombres,Galicia,De 55 y más años,2023T2,8.29,2023,2
Hombres,Galicia,De 55 y más años,2023T1,8.16,2023,1
Hombres,Galicia,De 55 y más años,2022T4,7.82,2022,4
Hombres,Galicia,De 55 y más años,2022T3,7.6,2022,3
Hombres,Galicia,De 55 y más años,2022T2,8.7,2022,2
Hombres,Galicia,De 55 y más años,2022T1,10.15,2022,1
Hombres,Galicia,De 55 y más años,2021T4,9.47,2021,4
Hombres,Galicia,De 55 y más años,2021T3,8.5,2021,3
Hombres,Galicia,De 55 y más años,2021T2,9.97,2021,2
Hombres,Galicia,De 55 y más años,2021T1,8.97,2021,1
Hombres,Madrid,Todos,2025T2,7.3,2025,2
Hombres,Madrid,Todos,2025T1,9.47,2025,1
Hombres,Madrid,Todos,2024T4,8.39,2024,4
Hombres,Madrid,Todos,2024T3,9.01,2024,3
Hombres,Madrid,Todos,2024T2,7.36,2024,2
Hombres,Madrid,Todos,2024T1,9.18,2024,1
Hombres,Madrid,Todos,2023T4,8.94,2023,4
Hombres,Madrid,Todos,2023T3,8.25,2023,3
Hombres,Madrid,Todos,2023T2,7.63,2023,2
Hombres,Madrid,Todos,2023T1,9.99,2023,1
Hombres,Madrid,Todos,2022T4,9.31,2022,4
Hombres,Madrid,Todos,2022T3,9.23,2022,3
Hombres,Madrid,Todos,2022T2,9.43,2022,2
Hombres,Madrid,Todos,2022T1,10.15,2022,1
Hombres,Madrid,Todos,2021T4,9.31,2021,4
Hombres,Madrid,Todos,2021T3,11.34,2021,3
Hombres,Madrid,Todos,2021T2,11.53,2021,2
Hombres,Madrid,Todos,2021T1,10.84,2021,1
Hombres,Madrid,Menores25,2025T2,12.86,2025,2
Hombres,Madrid,Menores25,2025T1,20.2,2025,1
Hombres,Madrid,Menores25,2024T4,20.0,2024,4
Hombres,Madrid,Menores25,2024T3,29.1,2024,3
Hombres,Madrid,Menores25,2024T2,18.82,2024,2
Hombres,Madrid,Menores25,2024T1,22.41,2024,1
Hombres,Madrid,Menores25,2023T4,28.51,2023,4
Hombres,Madrid,Menores25,2023T3,28.82,2023,3
Hombres,Madrid,Menores25,2023T2,25.9,2023,2
Hombres,Madrid,Menores25,2023T1,30.38,2023,1
Hombres,Madrid,Menores25,2022T4,31.52,2022,4
Hombres,Madrid,Menores25,2022T3,32.74,2022,3
Hombres,Madrid,Menores25,2022T2,25.36,2022,2
Hombres,Madrid,Menores25,2022T1,27.66,2022,1
Hombres,Madrid,Menores25,2021T4,22.76,2021,4
Hombres,Madrid,Menores25,2021T3,28.47,2021,3
Hombres,Madrid,Menores25,2021T2,39.21,2021,2
Hombres,Madrid,Menores25,2021T1,31.57,2021,1
Hombres,Madrid,25 y más años,2025T2,6.85,2025,2
Hombres,Madrid,25 y más años,2025T1,8.64,2025,1
Hombres,Madrid,25 y más años,2024T4,7.48,2024,4
Hombres,Madrid,25 y más años,2024T3,7.37,2024,3
Hombres,Madrid,25 y más años,2024T2,6.49,2024,2
Hombres,Madrid,25 y más años,2024T1,8.11,2024,1
Hombres,Madrid,25 y más años,2023T4,7.48,2023,4
Hombres,Madrid,25 y más años,2023T3,6.62,2023,3
Hombres,Madrid,25 y más años,2023T2,6.38,2023,2
Hombres,Madrid,25 y más años,2023T1,8.47,2023,1
Hombres,Madrid,25 y más años,2022T4,7.65,2022,4
Hombres,Madrid,25 y más años,2022T3,7.46,2022,3
Hombres,Madrid,25 y más años,2022T2,8.26,2022,2
Hombres,Madrid,25 y más años,2022T1,8.89,2022,1
Hombres,Madrid,25 y más años,2021T4,8.38,2021,4
Hombres,Madrid,25 y más años,2021T3,10.19,2021,3
Hombres,Madrid,25 y más años,2021T2,9.71,2021,2
Hombres,Madrid,25 y más años,2021T1,9.45,2021,1
Hombres,Madrid,De 16 a 19 años,2025T2,18.87,2025,2
Hombres,Madrid,De 16 a 19 años,2025T1,52.75,2025,1
Hombres,Madrid,De 16 a 19 años,2024T4,35.98,2024,4
Hombres,Madrid,De 16 a 19 años,2024T3,39.39,2024,3
Hombres,Madrid,De 16 a 19 años,2024T2,25.48,2024,2
Hombres,Madrid,De 16 a 19 años,2024T1,29.61,2024,1
Hombres,Madrid,De 16 a 19 años,2023T4,32.1,2023,4
Hombres,Madrid,De 16 a 19 años,2023T3,49.81,2023,3
Hombres,Madrid,De 16 a 19 años,2023T2,47.16,2023,2
Hombres,Madrid,De 16 a 19 años,2023T1,56.74,2023,1
Hombres,Madrid,De 16 a 19 años,2022T4,58.97,2022,4
Hombres,Madrid,De 16 a 19 años,2022T3,59.23,2022,3
Hombres,Madrid,De 16 a 19 años,2022T2,51.89,2022,2
Hombres,Madrid,De 16 a 19 años,2022T1,50.87,2022,1
Hombres,Madrid,De 16 a 19 años,2021T4,56.78,2021,4
Hombres,Madrid,De 16 a 19 años,2021T3,42.38,2021,3
Hombres,Madrid,De 16 a 19 años,2021T2,59.91,2021,2
Hombres,Madrid,De 16 a 19 años,2021T1,60.92,2021,1
Hombres,Madrid,De 20 a 24 años,2025T2,11.99,2025,2
Hombres,Madrid,De 20 a 24 años,2025T1,15.19,2025,1
Hombres,Madrid,De 20 a 24 años,2024T4,17.55,2024,4
Hombres,Madrid,De 20 a 24 años,2024T3,27.37,2024,3
Hombres,Madrid,De 20 a 24 años,2024T2,17.8,2024,2
Hombres,Madrid,De 20 a 24 años,2024T1,21.24,2024,1
Hombres,Madrid,De 20 a 24 años,2023T4,27.96,2023,4
Hombres,Madrid,De 20 a 24 años,2023T3,24.6,2023,3
Hombres,Madrid,De 20 a 24 años,2023T2,23.13,2023,2
Hombres,Madrid,De 20 a 24 años,2023T1,25.35,2023,1
Hombres,Madrid,De 20 a 24 años,2022T4,25.84,2022,4
Hombres,Madrid,De 20 a 24 años,2022T3,28.46,2022,3
Hombres,Madrid,De 20 a 24 años,2022T2,20.45,2022,2
Hombres,Madrid,De 20 a 24 años,2022T1,23.23,2022,1
Hombres,Madrid,De 20 a 24 años,2021T4,16.93,2021,4
Hombres,Madrid,De 20 a 24 años,2021T3,25.07,2021,3
Hombres,Madrid,De 20 a 24 años,2021T2,34.8,2021,2
Hombres,Madrid,De 20 a 24 años,2021T1,26.14,2021,1
Hombres,Madrid,25a54,2025T2,6.33,2025,2
Hombres,Madrid,25a54,2025T1,8.37,2025,1
Hombres,Madrid,25a54,2024T4,7.43,2024,4
Hombres,Madrid,25a54,2024T3,7.34,2024,3
Hombres,Madrid,25a54,2024T2,6.56,2024,2
Hombres,Madrid,25a54,2024T1,8.49,2024,1
Hombres,Madrid,25a54,2023T4,7.29,2023,4
Hombres,Madrid,25a54,2023T3,6.88,2023,3
Hombres,Madrid,25a54,2023T2,5.72,2023,2
Hombres,Madrid,25a54,2023T1,8.3,2023,1
Hombres,Madrid,25a54,2022T4,7.48,2022,4
Hombres,Madrid,25a54,2022T3,7.79,2022,3
Hombres,Madrid,25a54,2022T2,8.06,2022,2
Hombres,Madrid,25a54,2022T1,8.81,2022,1
Hombres,Madrid,25a54,2021T4,8.38,2021,4
Hombres,Madrid,25a54,2021T3,9.69,2021,3
Hombres,Madrid,25a54,2021T2,9.35,2021,2
Hombres,Madrid,25a54,2021T1,9.69,2021,1
Hombres,Madrid,De 55 y más años,2025T2,8.72,2025,2
Hombres,Madrid,De 55 y más años,2025T1,9.59,2025,1
Hombres,Madrid,De 55 y más años,2024T4,7.66,2024,4
Hombres,Madrid,De 55 y más años,2024T3,7.47,2024,3
Hombres,Madrid,De 55 y más años,2024T2,6.22,2024,2
Hombres,Madrid,De 55 y más años,2024T1,6.7,2024,1
Hombres,Madrid,De 55 y más años,2023T4,8.19,2023,4
Hombres,Madrid,De 55 y más años,2023T3,5.63,2023,3
Hombres,Madrid,De 55 y más años,2023T2,8.79,2023,2
Hombres,Madrid,De 55 y más años,2023T1,9.07,2023,1
Hombres,Madrid,De 55 y más años,2022T4,8.28,2022,4
Hombres,Madrid,De 55 y más años,2022T3,6.22,2022,3
Hombres,Madrid,De 55 y más años,2022T2,9.0,2022,2
Hombres,Madrid,De 55 y más años,2022T1,9.19,2022,1
Hombres,Madrid,De 55 y más años,2021T4,8.39,2021,4
Hombres,Madrid,De 55 y más años,2021T3,12.12,2021,3
Hombres,Madrid,De 55 y más años,2021T2,11.14,2021,2
Hombres,Madrid,De 55 y más años,2021T1,8.53,2021,1
Hombres,Murcia,Todos,2025T2,10.23,2025,2
Hombres,Murcia,Todos,2025T1,12.33,2025,1
Hombres,Murcia,Todos,2024T4,12.95,2024,4
Hombres,Murcia,Todos,2024T3,11.44,2024,3
Hombres,Murcia,Todos,2024T2,9.76,2024,2
Hombres,Murcia,Todos,2024T1,11.46,2024,1
Hombres,Murcia,Todos,2023T4,9.66,2023,4
Hombres,Murcia,Todos,2023T3,11.4,2023,3
Hombres,Murcia,Todos,2023T2,11.47,2023,2
Hombres,Murcia,Todos,2023T1,11.25,2023,1
Hombres,Murcia,Todos,2022T4,10.98,2022,4
Hombres,Murcia,Todos,2022T3,13.62,2022,3
Hombres,Murcia,Todos,2022T2,10.72,2022,2
Hombres,Murcia,Todos,2022T1,11.95,2022,1
Hombres,Murcia,Todos,2021T4,10.83,2021,4
Hombres,Murcia,Todos,2021T3,13.26,2021,3
Hombres,Murcia,Todos,2021T2,11.56,2021,2
Hombres,Murcia,Todos,2021T1,13.76,2021,1
Hombres,Murcia,Menores25,2025T2,23.14,2025,2
Hombres,Murcia,Menores25,2025T1,31.82,2025,1
Hombres,Murcia,Menores25,2024T4,26.11,2024,4
Hombres,Murcia,Menores25,2024T3,18.75,2024,3
Hombres,Murcia,Menores25,2024T2,20.53,2024,2
Hombres,Murcia,Menores25,2024T1,30.51,2024,1
Hombres,Murcia,Menores25,2023T4,26.19,2023,4
Hombres,Murcia,Menores25,2023T3,20.96,2023,3
Hombres,Murcia,Menores25,2023T2,24.43,2023,2
Hombres,Murcia,Menores25,2023T1,28.51,2023,1
Hombres,Murcia,Menores25,2022T4,29.97,2022,4
Hombres,Murcia,Menores25,2022T3,31.78,2022,3
Hombres,Murcia,Menores25,2022T2,25.36,2022,2
Hombres,Murcia,Menores25,2022T1,33.32,2022,1
Hombres,Murcia,Menores25,2021T4,25.08,2021,4
Hombres,Murcia,Menores25,2021T3,22.5,2021,3
Hombres,Murcia,Menores25,2021T2,36.42,2021,2
Hombres,Murcia,Menores25,2021T1,31.25,2021,1
Hombres,Murcia,25 y más años,2025T2,8.82,2025,2
Hombres,Murcia,25 y más años,2025T1,10.41,2025,1
Hombres,Murcia,25 y más años,2024T4,11.68,2024,4
Hombres,Murcia,25 y más años,2024T3,10.59,2024,3
Hombres,Murcia,25 y más años,2024T2,8.73,2024,2
Hombres,Murcia,25 y más años,2024T1,9.59,2024,1
Hombres,Murcia,25 y más años,2023T4,8.15,2023,4
Hombres,Murcia,25 y más años,2023T3,10.5,2023,3
Hombres,Murcia,25 y más años,2023T2,10.27,2023,2
Hombres,Murcia,25 y más años,2023T1,9.76,2023,1
Hombres,Murcia,25 y más años,2022T4,9.33,2022,4
Hombres,Murcia,25 y más años,2022T3,11.9,2022,3
Hombres,Murcia,25 y más años,2022T2,9.52,2022,2
Hombres,Murcia,25 y más años,2022T1,10.08,2022,1
Hombres,Murcia,25 y más años,2021T4,9.7,2021,4
Hombres,Murcia,25 y más años,2021T3,12.47,2021,3
Hombres,Murcia,25 y más años,2021T2,9.5,2021,2
Hombres,Murcia,25 y más años,2021T1,12.34,2021,1
Hombres,Murcia,De 16 a 19 años,2025T2,30.69,2025,2
Hombres,Murcia,De 16 a 19 años,2025T1,41.44,2025,1
Hombres,Murcia,De 16 a 19 años,2024T4,37.16,2024,4
Hombres,Murcia,De 16 a 19 años,2024T3,31.81,2024,3
Hombres,Murcia,De 16 a 19 años,2024T2,32.65,2024,2
Hombres,Murcia,De 16 a 19 años,2024T1,49.54,2024,1
Hombres,Murcia,De 16 a 19 años,2023T4,49.2,2023,4
Hombres,Murcia,De 16 a 19 años,2023T3,28.43,2023,3
Hombres,Murcia,De 16 a 19 años,2023T2,32.88,2023,2
Hombres,Murcia,De 16 a 19 años,2023T1,47.65,2023,1
Hombres,Murcia,De 16 a 19 años,2022T4,58.23,2022,4
Hombres,Murcia,De 16 a 19 años,2022T3,63.87,2022,3
Hombres,Murcia,De 16 a 19 años,2022T2,47.12,2022,2
Hombres,Murcia,De 16 a 19 años,2022T1,55.95,2022,1
Hombres,Murcia,De 16 a 19 años,2021T4,60.8,2021,4
Hombres,Murcia,De 16 a 19 años,2021T3,59.4,2021,3
Hombres,Murcia,De 16 a 19 años,2021T2,58.12,2021,2
Hombres,Murcia,De 16 a 19 años,2021T1,51.97,2021,1
Hombres,Murcia,De 20 a 24 años,2025T2,21.52,2025,2
Hombres,Murcia,De 20 a 24 años,2025T1,30.23,2025,1
Hombres,Murcia,De 20 a 24 años,2024T4,24.36,2024,4
Hombres,Murcia,De 20 a 24 años,2024T3,15.56,2024,3
Hombres,Murcia,De 20 a 24 años,2024T2,17.86,2024,2
Hombres,Murcia,De 20 a 24 años,2024T1,25.35,2024,1
Hombres,Murcia,De 20 a 24 años,2023T4,20.97,2023,4
Hombres,Murcia,De 20 a 24 años,2023T3,19.35,2023,3
Hombres,Murcia,De 20 a 24 años,2023T2,22.36,2023,2
Hombres,Murcia,De 20 a 24 años,2023T1,24.07,2023,1
Hombres,Murcia,De 20 a 24 años,2022T4,20.58,2022,4
Hombres,Murcia,De 20 a 24 años,2022T3,20.35,2022,3
Hombres,Murcia,De 20 a 24 años,2022T2,17.34,2022,2
Hombres,Murcia,De 20 a 24 años,2022T1,25.26,2022,1
Hombres,Murcia,De 20 a 24 años,2021T4,17.33,2021,4
Hombres,Murcia,De 20 a 24 años,2021T3,15.46,2021,3
Hombres,Murcia,De 20 a 24 años,2021T2,30.05,2021,2
Hombres,Murcia,De 20 a 24 años,2021T1,26.0,2021,1
Hombres,Murcia,25a54,2025T2,9.18,2025,2
Hombres,Murcia,25a54,2025T1,11.0,2025,1
Hombres,Murcia,25a54,2024T4,12.26,2024,4
Hombres,Murcia,25a54,2024T3,10.99,2024,3
Hombres,Murcia,25a54,2024T2,9.09,2024,2
Hombres,Murcia,25a54,2024T1,9.67,2024,1
Hombres,Murcia,25a54,2023T4,9.21,2023,4
Hombres,Murcia,25a54,2023T3,10.32,2023,3
Hombres,Murcia,25a54,2023T2,11.26,2023,2
Hombres,Murcia,25a54,2023T1,9.94,2023,1
Hombres,Murcia,25a54,2022T4,10.02,2022,4
Hombres,Murcia,25a54,2022T3,12.1,2022,3
Hombres,Murcia,25a54,2022T2,10.07,2022,2
Hombres,Murcia,25a54,2022T1,11.36,2022,1
Hombres,Murcia,25a54,2021T4,10.55,2021,4
Hombres,Murcia,25a54,2021T3,13.04,2021,3
Hombres,Murcia,25a54,2021T2,10.28,2021,2
Hombres,Murcia,25a54,2021T1,13.38,2021,1
Hombres,Murcia,De 55 y más años,2025T2,7.57,2025,2
Hombres,Murcia,De 55 y más años,2025T1,8.37,2025,1
Hombres,Murcia,De 55 y más años,2024T4,9.49,2024,4
Hombres,Murcia,De 55 y más años,2024T3,9.16,2024,3
Hombres,Murcia,De 55 y más años,2024T2,7.44,2024,2
Hombres,Murcia,De 55 y más años,2024T1,9.29,2024,1
Hombres,Murcia,De 55 y más años,2023T4,4.22,2023,4
Hombres,Murcia,De 55 y más años,2023T3,11.21,2023,3
Hombres,Murcia,De 55 y más años,2023T2,6.54,2023,2
Hombres,Murcia,De 55 y más años,2023T1,9.06,2023,1
Hombres,Murcia,De 55 y más años,2022T4,6.58,2022,4
Hombres,Murcia,De 55 y más años,2022T3,11.11,2022,3
Hombres,Murcia,De 55 y más años,2022T2,7.32,2022,2
Hombres,Murcia,De 55 y más años,2022T1,4.93,2022,1
Hombres,Murcia,De 55 y más años,2021T4,6.5,2021,4
Hombres,Murcia,De 55 y más años,2021T3,10.32,2021,3
Hombres,Murcia,De 55 y más años,2021T2,6.47,2021,2
Hombres,Murcia,De 55 y más años,2021T1,8.14,2021,1
Hombres,Navarra,Todos,2025T2,7.01,2025,2
Hombres,Navarra,Todos,2025T1,7.3,2025,1
Hombres,Navarra,Todos,2024T4,5.66,2024,4
Hombres,Navarra,Todos,2024T3,6.34,2024,3
Hombres,Navarra,Todos,2024T2,6.93,2024,2
Hombres,Navarra,Todos,2024T1,8.89,2024,1
Hombres,Navarra,Todos,2023T4,7.73,2023,4
Hombres,Navarra,Todos,2023T3,9.16,2023,3
Hombres,Navarra,Todos,2023T2,7.95,2023,2
Hombres,Navarra,Todos,2023T1,11.79,2023,1
Hombres,Navarra,Todos,2022T4,9.79,2022,4
Hombres,Navarra,Todos,2022T3,7.28,2022,3
Hombres,Navarra,Todos,2022T2,8.26,2022,2
Hombres,Navarra,Todos,2022T1,11.74,2022,1
Hombres,Navarra,Todos,2021T4,11.4,2021,4
Hombres,Navarra,Todos,2021T3,12.35,2021,3
Hombres,Navarra,Todos,2021T2,10.93,2021,2
Hombres,Navarra,Todos,2021T1,11.54,2021,1
Hombres,Navarra,Menores25,2025T2,14.91,2025,2
Hombres,Navarra,Menores25,2025T1,18.02,2025,1
Hombres,Navarra,Menores25,2024T4,16.31,2024,4
Hombres,Navarra,Menores25,2024T3,14.11,2024,3
Hombres,Navarra,Menores25,2024T2,22.51,2024,2
Hombres,Navarra,Menores25,2024T1,26.27,2024,1
Hombres,Navarra,Menores25,2023T4,20.59,2023,4
Hombres,Navarra,Menores25,2023T3,32.15,2023,3
Hombres,Navarra,Menores25,2023T2,32.33,2023,2
Hombres,Navarra,Menores25,2023T1,25.27,2023,1
Hombres,Navarra,Menores25,2022T4,29.85,2022,4
Hombres,Navarra,Menores25,2022T3,22.36,2022,3
Hombres,Navarra,Menores25,2022T2,17.02,2022,2
Hombres,Navarra,Menores25,2022T1,22.25,2022,1
Hombres,Navarra,Menores25,2021T4,20.58,2021,4
Hombres,Navarra,Menores25,2021T3,20.15,2021,3
Hombres,Navarra,Menores25,2021T2,32.51,2021,2
Hombres,Navarra,Menores25,2021T1,22.32,2021,1
Hombres,Navarra,25 y más años,2025T2,6.36,2025,2
Hombres,Navarra,25 y más años,2025T1,6.51,2025,1
Hombres,Navarra,25 y más años,2024T4,4.76,2024,4
Hombres,Navarra,25 y más años,2024T3,5.6,2024,3
Hombres,Navarra,25 y más años,2024T2,5.52,2024,2
Hombres,Navarra,25 y más años,2024T1,7.33,2024,1
Hombres,Navarra,25 y más años,2023T4,6.66,2023,4
Hombres,Navarra,25 y más años,2023T3,6.83,2023,3
Hombres,Navarra,25 y más años,2023T2,5.92,2023,2
Hombres,Navarra,25 y más años,2023T1,10.87,2023,1
Hombres,Navarra,25 y más años,2022T4,8.33,2022,4
Hombres,Navarra,25 y más años,2022T3,6.09,2022,3
Hombres,Navarra,25 y más años,2022T2,7.54,2022,2
Hombres,Navarra,25 y más años,2022T1,10.84,2022,1
Hombres,Navarra,25 y más años,2021T4,10.66,2021,4
Hombres,Navarra,25 y más años,2021T3,11.72,2021,3
Hombres,Navarra,25 y más años,2021T2,9.46,2021,2
Hombres,Navarra,25 y más años,2021T1,10.83,2021,1
Hombres,Navarra,De 16 a 19 años,2025T2,43.04,2025,2
Hombres,Navarra,De 16 a 19 años,2025T1,22.24,2025,1
Hombres,Navarra,De 16 a 19 años,2024T4,11.22,2024,4
Hombres,Navarra,De 16 a 19 años,2024T3,33.7,2024,3
Hombres,Navarra,De 16 a 19 años,2024T2,12.37,2024,2
Hombres,Navarra,De 16 a 19 años,2024T1,48.91,2024,1
Hombres,Navarra,De 16 a 19 años,2023T4,52.49,2023,4
Hombres,Navarra,De 16 a 19 años,2023T3,58.46,2023,3
Hombres,Navarra,De 16 a 19 años,2023T2,82.75,2023,2
Hombres,Navarra,De 16 a 19 años,2023T1,35.07,2023,1
Hombres,Navarra,De 16 a 19 años,2022T4,67.95,2022,4
Hombres,Navarra,De 16 a 19 años,2022T3,63.81,2022,3
Hombres,Navarra,De 16 a 19 años,2022T2,42.07,2022,2
Hombres,Navarra,De 16 a 19 años,2022T1,17.43,2022,1
Hombres,Navarra,De 16 a 19 años,2021T4,26.71,2021,4
Hombres,Navarra,De 16 a 19 años,2021T3,24.77,2021,3
Hombres,Navarra,De 16 a 19 años,2021T2,86.19,2021,2
Hombres,Navarra,De 16 a 19 años,2021T1,100.0,2021,1
Hombres,Navarra,De 20 a 24 años,2025T2,11.32,2025,2
Hombres,Navarra,De 20 a 24 años,2025T1,17.33,2025,1
Hombres,Navarra,De 20 a 24 años,2024T4,16.94,2024,4
Hombres,Navarra,De 20 a 24 años,2024T3,8.96,2024,3
Hombres,Navarra,De 20 a 24 años,2024T2,25.32,2024,2
Hombres,Navarra,De 20 a 24 años,2024T1,21.82,2024,1
Hombres,Navarra,De 20 a 24 años,2023T4,16.92,2023,4
Hombres,Navarra,De 20 a 24 años,2023T3,24.91,2023,3
Hombres,Navarra,De 20 a 24 años,2023T2,22.36,2023,2
Hombres,Navarra,De 20 a 24 años,2023T1,23.98,2023,1
Hombres,Navarra,De 20 a 24 años,2022T4,25.82,2022,4
Hombres,Navarra,De 20 a 24 años,2022T3,14.16,2022,3
Hombres,Navarra,De 20 a 24 años,2022T2,12.51,2022,2
Hombres,Navarra,De 20 a 24 años,2022T1,22.9,2022,1
Hombres,Navarra,De 20 a 24 años,2021T4,19.62,2021,4
Hombres,Navarra,De 20 a 24 años,2021T3,18.91,2021,3
Hombres,Navarra,De 20 a 24 años,2021T2,30.1,2021,2
Hombres,Navarra,De 20 a 24 años,2021T1,20.13,2021,1
Hombres,Navarra,25a54,2025T2,7.53,2025,2
Hombres,Navarra,25a54,2025T1,7.15,2025,1
Hombres,Navarra,25a54,2024T4,5.66,2024,4
Hombres,Navarra,25a54,2024T3,6.33,2024,3
Hombres,Navarra,25a54,2024T2,5.77,2024,2
Hombres,Navarra,25a54,2024T1,8.08,2024,1
Hombres,Navarra,25a54,2023T4,7.46,2023,4
Hombres,Navarra,25a54,2023T3,7.38,2023,3
Hombres,Navarra,25a54,2023T2,6.23,2023,2
Hombres,Navarra,25a54,2023T1,11.85,2023,1
Hombres,Navarra,25a54,2022T4,8.93,2022,4
Hombres,Navarra,25a54,2022T3,6.65,2022,3
Hombres,Navarra,25a54,2022T2,7.13,2022,2
Hombres,Navarra,25a54,2022T1,10.35,2022,1
Hombres,Navarra,25a54,2021T4,11.79,2021,4
Hombres,Navarra,25a54,2021T3,12.43,2021,3
Hombres,Navarra,25a54,2021T2,9.89,2021,2
Hombres,Navarra,25a54,2021T1,10.01,2021,1
Hombres,Navarra,De 55 y más años,2025T2,2.67,2025,2
Hombres,Navarra,De 55 y más años,2025T1,4.4,2025,1
Hombres,Navarra,De 55 y más años,2024T4,1.93,2024,4
Hombres,Navarra,De 55 y más años,2024T3,3.09,2024,3
Hombres,Navarra,De 55 y más años,2024T2,4.67,2024,2
Hombres,Navarra,De 55 y más años,2024T1,4.78,2024,1
Hombres,Navarra,De 55 y más años,2023T4,3.86,2023,4
Hombres,Navarra,De 55 y más años,2023T3,4.84,2023,3
Hombres,Navarra,De 55 y más años,2023T2,4.75,2023,2
Hombres,Navarra,De 55 y más años,2023T1,7.3,2023,1
Hombres,Navarra,De 55 y más años,2022T4,6.29,2022,4
Hombres,Navarra,De 55 y más años,2022T3,4.22,2022,3
Hombres,Navarra,De 55 y más años,2022T2,9.05,2022,2
Hombres,Navarra,De 55 y más años,2022T1,12.67,2022,1
Hombres,Navarra,De 55 y más años,2021T4,6.61,2021,4
Hombres,Navarra,De 55 y más años,2021T3,8.98,2021,3
Hombres,Navarra,De 55 y más años,2021T2,7.84,2021,2
Hombres,Navarra,De 55 y más años,2021T1,13.93,2021,1
Hombres,Pais Vasco,Todos,2025T2,8.26,2025,2
Hombres,Pais Vasco,Todos,2025T1,8.28,2025,1
Hombres,Pais Vasco,Todos,2024T4,8.77,2024,4
Hombres,Pais Vasco,Todos,2024T3,8.84,2024,3
Hombres,Pais Vasco,Todos,2024T2,9.49,2024,2
Hombres,Pais Vasco,Todos,2024T1,7.82,2024,1
Hombres,Pais Vasco,Todos,2023T4,5.94,2023,4
Hombres,Pais Vasco,Todos,2023T3,7.19,2023,3
Hombres,Pais Vasco,Todos,2023T2,7.22,2023,2
Hombres,Pais Vasco,Todos,2023T1,7.42,2023,1
Hombres,Pais Vasco,Todos,2022T4,8.56,2022,4
Hombres,Pais Vasco,Todos,2022T3,8.39,2022,3
Hombres,Pais Vasco,Todos,2022T2,8.7,2022,2
Hombres,Pais Vasco,Todos,2022T1,9.38,2022,1
Hombres,Pais Vasco,Todos,2021T4,9.71,2021,4
Hombres,Pais Vasco,Todos,2021T3,9.7,2021,3
Hombres,Pais Vasco,Todos,2021T2,9.99,2021,2
Hombres,Pais Vasco,Todos,2021T1,11.18,2021,1
Hombres,Pais Vasco,Menores25,2025T2,34.48,2025,2
Hombres,Pais Vasco,Menores25,2025T1,11.7,2025,1
Hombres,Pais Vasco,Menores25,2024T4,28.82,2024,4
Hombres,Pais Vasco,Menores25,2024T3,28.7,2024,3
Hombres,Pais Vasco,Menores25,2024T2,33.64,2024,2
Hombres,Pais Vasco,Menores25,2024T1,21.74,2024,1
Hombres,Pais Vasco,Menores25,2023T4,15.59,2023,4
Hombres,Pais Vasco,Menores25,2023T3,36.36,2023,3
Hombres,Pais Vasco,Menores25,2023T2,30.19,2023,2
Hombres,Pais Vasco,Menores25,2023T1,15.84,2023,1
Hombres,Pais Vasco,Menores25,2022T4,18.08,2022,4
Hombres,Pais Vasco,Menores25,2022T3,28.57,2022,3
Hombres,Pais Vasco,Menores25,2022T2,24.35,2022,2
Hombres,Pais Vasco,Menores25,2022T1,31.23,2022,1
