Comunidades y Ciudades Autónomas;Subgrupos;Tipo de dato;Periodo;Total
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2013;1,5
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2012;5,2
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2011;13
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2010;12,8
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2009;-10,6
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2008;10,7
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2007;2,4
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2006;6,1
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2005;9,5
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2004;6,4
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2003;2,2
14 Murcia, Región de;072 Utilización de vehículos personales;Variación de las medias anuales;2002;""
14 Murcia, Región de;073 Servicios de transporte;Media anual;2024;89,277
14 Murcia, Región de;073 Servicios de transporte;Media anual;2023;80,99
14 Murcia, Región de;073 Servicios de transporte;Media anual;2022;97,472
14 Murcia, Región de;073 Servicios de transporte;Media anual;2021;100
14 Murcia, Región de;073 Servicios de transporte;Media anual;2020;100,378
14 Murcia, Región de;073 Servicios de transporte;Media anual;2019;100,614
14 Murcia, Región de;073 Servicios de transporte;Media anual;2018;100,502
14 Murcia, Región de;073 Servicios de transporte;Media anual;2017;100,643
14 Murcia, Región de;073 Servicios de transporte;Media anual;2016;99,72
14 Murcia, Región de;073 Servicios de transporte;Media anual;2015;100,23
14 Murcia, Región de;073 Servicios de transporte;Media anual;2014;99,344
14 Murcia, Región de;073 Servicios de transporte;Media anual;2013;97,62
14 Murcia, Región de;073 Servicios de transporte;Media anual;2012;93,222
14 Murcia, Región de;073 Servicios de transporte;Media anual;2011;87,571
14 Murcia, Región de;073 Servicios de transporte;Media anual;2010;86,44
14 Murcia, Región de;073 Servicios de transporte;Media anual;2009;85,489
14 Murcia, Región de;073 Servicios de transporte;Media anual;2008;78,84
14 Murcia, Región de;073 Servicios de transporte;Media anual;2007;74,206
14 Murcia, Región de;073 Servicios de transporte;Media anual;2006;71,324
14 Murcia, Región de;073 Servicios de transporte;Media anual;2005;66,708
14 Murcia, Región de;073 Servicios de transporte;Media anual;2004;62,726
14 Murcia, Región de;073 Servicios de transporte;Media anual;2003;58,778
14 Murcia, Región de;073 Servicios de transporte;Media anual;2002;56,757
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2024;10,2
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2023;-16,9
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2022;-2,5
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2021;-0,4
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2020;-0,2
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2019;0,1
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2018;-0,1
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2017;0,9
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2016;-0,5
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2015;0,9
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2014;1,8
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2013;4,7
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2012;6,5
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2011;1,3
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2010;1,1
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2009;8,4
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2008;6,2
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2007;4
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2006;6,9
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2005;6,3
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2004;6,7
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2003;3,6
14 Murcia, Región de;073 Servicios de transporte;Variación de las medias anuales;2002;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2024;78,845
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2023;88,16
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2022;94,496
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2021;100
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2020;108,742
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2019;120,904
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2018;140,761
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2017;169,787
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2016;186,397
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2015;202,666
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2014;230,009
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2013;275,82
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2012;290,777
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2011;268,272
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2010;289,658
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2009;359,022
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2008;519,929
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2007;700,016
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2006;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2005;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2004;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2003;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Media anual;2002;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2024;-10,6
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2023;-6,7
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2022;-5,5
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2021;-8
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2020;-10,1
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2019;-14,1
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2018;-17,1
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2017;-8,9
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2016;-8
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2015;-11,9
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2014;-16,6
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2013;-5,1
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2012;8,4
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2011;-7,4
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2010;-19,3
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2009;-30,9
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2008;-25,7
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2007;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2006;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2005;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2004;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2003;""
14 Murcia, Región de;082 Equipos de telefonía y fax;Variación de las medias anuales;2002;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2024;104,417
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2023;103,232
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2022;99,137
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2021;100
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2020;102,653
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2019;103,079
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2018;100,96
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2017;97,049
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2016;95,142
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2015;92,529
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2014;94,144
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2013;100,121
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2012;104,641
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2011;108,596
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2010;109,393
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2009;109,877
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2008;109,802
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2007;109,13
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2006;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2005;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2004;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2003;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Media anual;2002;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2024;1,1
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2023;4,1
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2022;-0,9
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2021;-2,6
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2020;-0,4
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2019;2,1
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2018;4
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2017;2
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2016;2,8
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2015;-1,7
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2014;-6
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2013;-4,3
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2012;-3,6
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2011;-0,7
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2010;-0,4
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2009;0,1
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2008;0,6
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2007;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2006;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2005;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2004;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2003;""
14 Murcia, Región de;083 Servicios de telefonía y fax;Variación de las medias anuales;2002;""
14 Murcia, Región de;091 Equipos audiovisuales, fotográficos y de procesamiento de información;Media anual;2024;88,795
14 Murcia, Región de;091 Equipos audiovisuales, fotográficos y de procesamiento de información;Media anual;2023;92,216
14 Murcia, Región de;091 Equipos audiovisuales, fotográficos y de procesamiento de información;Media anual;2022;97,155
14 Murcia, Región de;091 Equipos audiovisuales, fotográficos y de procesamiento de información;Media anual;2021;100
14 Murcia, Región de;091 Equipos audiovisuales, fotográficos y de procesamiento de información;Media anual;2020;99,6
14 Murcia, Región de;091 Equipos audiovisuales, fotográficos y de procesamiento de información;Media anual;2019;104,625
